Serial Number,Basin of origin,Name,Date,Time,Latitude,Longitude,CI No,Estimated Central Pressure (hPa),Maximum Sustained Surface Wind (kt),Pressure_drop_(hPa),Grade,outermost_closed_isobar_(hPa),diameter_size_of_outermost_closed_isobar,Year,Unnamed: 15,Unnamed: 16
6.0,BOB,,2002-12-24 00:00:00,1500,6.5,82.5,2.5,1000, 35,8,CS,    ,,2002,,
6.0,BOB,,2002-12-24 00:00:00,1800,6.5,82.5,2.5,1002, 35,8,CS,    ,,2002,,
6.0,BOB,,2002-12-24 00:00:00,2100,6.5,82.5,2.5,1002, 35,8,CS,    ,,2002,,
6.0,BOB,,2002-12-25 00:00:00,0,7,83.5,2.5,1002, 35,8,CS,    ,,2002,,
6.0,BOB,,2002-12-25 00:00:00,300,7,83.5,2,1004, 30,6,DD,    ,,2002,,
6.0,BOB,,2002-12-25 00:00:00,600,7,84.5,2,1004, 30,6,DD,    ,,2002,,
6.0,BOB,,2002-12-25 00:00:00,1200,7.5,86,1.5,1004, 25,4,D,    ,,2002,,
6.0,BOB,,2002-12-25 00:00:00,1500,7.5,86,1.5,1004, 25,4,D,    ,,2002,,
1.0,ARB,,2001-05-21 00:00:00,1200,13.5,69,1.5,1000, 25,4,D,    ,,2001,,
1.0,ARB,,2001-05-21 00:00:00,1800,13.5,70,1.5,1000, 25,4,D,    ,,2001,,
1.0,ARB,,2001-05-21 00:00:00,2100,13.5,70,2, 998, 30,6,DD,    ,,2001,,
1.0,ARB,,2001-05-22 00:00:00,0,14,71,2, 998, 30,6,DD,    ,,2001,,
1.0,ARB,,2001-05-22 00:00:00,300,14,71.5,2.5, 996, 40,8,CS,    ,,2001,,
1.0,ARB,,2001-05-22 00:00:00,600,14,71.5,3, 996, 45,10,CS,    ,,2001,,
1.0,ARB,,2001-05-22 00:00:00,900,14,71.5,3, 994, 45,10,CS,    ,,2001,,
1.0,ARB,,2001-05-22 00:00:00,1200,14,71.5,3, 992, 45,12,CS,    ,,2001,,
1.0,ARB,,2001-05-22 00:00:00,1500,14,71.5,3.5, 990, 55,14,SCS,    ,,2001,,
1.0,ARB,,2001-05-22 00:00:00,1800,14,71.5,3.5, 988, 55,16,SCS,    ,,2001,,
1.0,ARB,,2001-05-22 00:00:00,2100,14.5,71.5,4, 982, 65,22,VSCS,    ,,2001,,
1.0,ARB,,2001-05-23 00:00:00,0,14.5,71.5,4, 980, 65,22,VSCS,    ,,2001,,
1.0,ARB,,2001-05-23 00:00:00,300,15,71.5,4.5, 974, 77,30,VSCS,    ,,2001,,
1.0,ARB,,2001-05-23 00:00:00,600,15.5,71,5, 964, 90,40,ESCS,    ,,2001,,
1.0,ARB,,2001-05-23 00:00:00,900,16,71,5, 962, 90,40,ESCS,    ,,2001,,
1.0,ARB,,2001-05-23 00:00:00,1200,16,70.5,5, 960, 90,40,ESCS,    ,,2001,,
1.0,ARB,,2001-05-23 00:00:00,1500,16,70.5,5, 962, 90,40,ESCS,    ,,2001,,
1.0,ARB,,2001-05-23 00:00:00,1800,16,70.5,5, 962, 90,40,ESCS,    ,,2001,,
1.0,ARB,,2001-05-23 00:00:00,2100,16,70,5, 960, 90,40,ESCS,    ,,2001,,
1.0,ARB,,2001-05-24 00:00:00,0,16,69.5,5, 960, 90,40,ESCS,    ,,2001,,
1.0,ARB,,2001-05-24 00:00:00,300,16.5,69.5,5.5, 950,102,52,ESCS,    ,,2001,,
1.0,ARB,,2001-05-24 00:00:00,600,17,69,5.5, 946,102,52,ESCS,    ,,2001,,
1.0,ARB,,2001-05-24 00:00:00,900,17,68.5,6, 932,115,66,ESCS,    ,,2001,,
1.0,ARB,,2001-05-24 00:00:00,1200,17,68.5,6, 932,115,66,ESCS,    ,,2001,,
1.0,ARB,,2001-05-24 00:00:00,1500,17,68.5,6, 932,115,66,ESCS,    ,,2001,,
1.0,ARB,,2001-05-24 00:00:00,1800,17,68.5,6, 932,115,66,ESCS,    ,,2001,,
1.0,ARB,,2001-05-24 00:00:00,2100,17,68,6, 932,115,66,ESCS,    ,,2001,,
1.0,ARB,,2001-05-25 00:00:00,0,17,67.5,6, 932,115,66,ESCS,    ,,2001,,
1.0,ARB,,2001-05-25 00:00:00,300,17,68,5.5, 948,102,52,ESCS,    ,,2001,,
1.0,ARB,,2001-05-25 00:00:00,600,17,68,5, 960, 90,40,ESCS,    ,,2001,,
1.0,ARB,,2001-05-25 00:00:00,900,17,68,5, 960, 90,40,ESCS,    ,,2001,,
1.0,ARB,,2001-05-25 00:00:00,1200,17.2,67.5,4.5, 968, 77,30,VSCS,    ,,2001,,
1.0,ARB,,2001-05-25 00:00:00,1500,17,68,4.5, 968, 77,30,VSCS,    ,,2001,,
1.0,ARB,,2001-05-25 00:00:00,1800,17,68,4.5, 970, 77,30,VSCS,    ,,2001,,
1.0,ARB,,2001-05-25 00:00:00,2100,17,67.5,4.5, 970, 77,30,VSCS,    ,,2001,,
1.0,ARB,,2001-05-26 00:00:00,0,17.5,67.5,4, 976, 65,20,VSCS,    ,,2001,,
1.0,ARB,,2001-05-26 00:00:00,300,17.5,67.5,3.5, 982, 55,16,SCS,    ,,2001,,
1.0,ARB,,2001-05-26 00:00:00,600,17.5,67.5,3.5, 984, 55,16,SCS,    ,,2001,,
1.0,ARB,,2001-05-26 00:00:00,900,17.5,67.5,3.5, 984, 55,16,SCS,    ,,2001,,
1.0,ARB,,2001-05-26 00:00:00,1200,17.5,67.5,3.5, 982, 55,16,SCS,    ,,2001,,
1.0,ARB,,2001-05-26 00:00:00,1500,17.5,67.5,3.5, 982, 55,16,SCS,    ,,2001,,
1.0,ARB,,2001-05-26 00:00:00,1800,17.5,67.5,3.5, 982, 55,16,SCS,    ,,2001,,
1.0,ARB,,2001-05-26 00:00:00,2100,18,67.5,3.5, 982, 55,16,SCS,    ,,2001,,
1.0,ARB,,2001-05-27 00:00:00,0,18,67.5,3.5, 984, 55,16,SCS,    ,,2001,,
1.0,ARB,,2001-05-27 00:00:00,300,18,67.5,3, 986, 45,12,CS,    ,,2001,,
1.0,ARB,,2001-05-27 00:00:00,600,18,67.5,3, 986, 45,10,CS,    ,,2001,,
1.0,ARB,,2001-05-27 00:00:00,900,18,67.5,3, 986, 45,10,CS,    ,,2001,,
1.0,ARB,,2001-05-27 00:00:00,1200,19,67.5,3, 988, 45,8,CS,    ,,2001,,
1.0,ARB,,2001-05-27 00:00:00,1500,19,68,2.5, 994, 35,8,CS,    ,,2001,,
1.0,ARB,,2001-05-27 00:00:00,1800,19,68,2.5, 994, 35,8,CS,    ,,2001,,
1.0,ARB,,2001-05-27 00:00:00,2100,19.5,68,2.5, 994, 35,8,CS,    ,,2001,,
1.0,ARB,,2001-05-28 00:00:00,0,19.5,68,2.5, 994, 35,8,CS,    ,,2001,,
1.0,ARB,,2001-05-28 00:00:00,300,20,68,2.5, 994, 35,8,CS,    ,,2001,,
1.0,ARB,,2001-05-28 00:00:00,600,20,68,2.5, 996, 35,8,CS,    ,,2001,,
1.0,ARB,,2001-05-28 00:00:00,900,20,68,2.5, 996, 35,8,CS,    ,,2001,,
1.0,ARB,,2001-05-28 00:00:00,1200,21,68.5,2, 996, 30,6,DD,    ,,2001,,
1.0,ARB,,2001-05-28 00:00:00,1500,21,68.5,2, 996, 30,6,DD,    ,,2001,,
1.0,ARB,,2001-05-28 00:00:00,1800,21.5,69,1.5, 998, 25,4,D,    ,,2001,,
1.0,ARB,,2001-05-28 00:00:00,2100,21.5,69,1.5, 998, 25,4,D,    ,,2001,,
1.0,ARB,,2001-05-29 00:00:00,0,21.5,69,1.5, 998, 25,4,D,    ,,2001,,
2.0,BOB,,2001-06-12 00:00:00,300,19.5,87,1.5, 990, 25,4,D,    ,,2001,,
2.0,BOB,,2001-06-12 00:00:00,1200,20,86.5,1.5, 990, 25,4,D,    ,,2001,,
2.0,BOB,,2001-06-13 00:00:00,300,21,85.5,1.5, 994, 25,4,D,    ,,2001,,
2.0,BOB,,2001-06-13 00:00:00,900,21,85,1.5, 994, 25,4,D,    ,,2001,,
2.0,BOB,,2001-06-13 00:00:00,1200,21.5,84.5,,    ,0,,L,    ,,2001,,
3.0,ARB,,2001-09-24 00:00:00,900,17,69.5,1.5,1006, 25,2,D,    ,,2001,,
3.0,ARB,,2001-09-24 00:00:00,1200,17,69.5,1.5,1006, 25,2,D,    ,,2001,,
3.0,ARB,,2001-09-24 00:00:00,1800,17,69,2,1004, 30,4,DD,    ,,2001,,
3.0,ARB,,2001-09-25 00:00:00,0,17,69,2,1004, 30,4,DD,    ,,2001,,
3.0,ARB,,2001-09-25 00:00:00,300,17,68.5,2,1004, 30,4,DD,    ,,2001,,
3.0,ARB,,2001-09-25 00:00:00,600,17,68,2,1000, 30,4,DD,    ,,2001,,
3.0,ARB,,2001-09-25 00:00:00,900,17,68,2,1000, 30,4,DD,    ,,2001,,
3.0,ARB,,2001-09-25 00:00:00,1200,17,68,2.5,1000, 35,6,CS,    ,,2001,,
3.0,ARB,,2001-09-25 00:00:00,1500,17,68,2.5,1000, 35,6,CS,    ,,2001,,
3.0,ARB,,2001-09-25 00:00:00,1800,17,68,2.5,1000, 35,6,CS,    ,,2001,,
3.0,ARB,,2001-09-25 00:00:00,2100,17,69,2.5,1000, 35,6,CS,    ,,2001,,
3.0,ARB,,2001-09-26 00:00:00,0,17,68,2.5,1000, 35,6,CS,    ,,2001,,
3.0,ARB,,2001-09-26 00:00:00,300,18,67.5,2.5,1000, 35,6,CS,    ,,2001,,
3.0,ARB,,2001-09-26 00:00:00,600,17.5,67,2.5,1000, 35,6,CS,    ,,2001,,
3.0,ARB,,2001-09-26 00:00:00,900,18,66.5,2.5,1000, 35,6,CS,    ,,2001,,
3.0,ARB,,2001-09-26 00:00:00,1200,18.3,66,2.5,1000, 35,6,CS,    ,,2001,,
3.0,ARB,,2001-09-26 00:00:00,1500,18.5,66,2.5,1000, 35,6,CS,    ,,2001,,
3.0,ARB,,2001-09-26 00:00:00,1800,18.5,65.5,2.5,1000, 35,6,CS,    ,,2001,,
3.0,ARB,,2001-09-26 00:00:00,2100,18.5,65.5,2.5,1000, 35,6,CS,    ,,2001,,
3.0,ARB,,2001-09-27 00:00:00,0,18.5,65,2.5,1000, 35,6,CS,    ,,2001,,
3.0,ARB,,2001-09-27 00:00:00,300,18.5,64,2.5,1000, 35,6,CS,    ,,2001,,
3.0,ARB,,2001-09-27 00:00:00,600,18.5,64,2.5,1004, 35,6,CS,    ,,2001,,
3.0,ARB,,2001-09-27 00:00:00,1200,18.5,63.5,2,1006, 30,4,DD,    ,,2001,,
3.0,ARB,,2001-09-27 00:00:00,1800,18.5,63,2,1006, 30,4,DD,    ,,2001,,
3.0,ARB,,2001-09-27 00:00:00,2100,18.5,62.5,1.5,1008, 25,4,D,    ,,2001,,
4.0,ARB,,2001-10-08 00:00:00,2100,18.3,71,1.5,1004, 25,4,D,    ,,2001,,
4.0,ARB,,2001-10-09 00:00:00,0,18.5,70.5,1.5,1004, 25,4,D,    ,,2001,,
4.0,ARB,,2001-10-09 00:00:00,300,18.5,70,2,1002, 30,6,DD,    ,,2001,,
4.0,ARB,,2001-10-09 00:00:00,600,18.5,69,2,1000, 30,6,DD,    ,,2001,,
